ma_hoc_sinh,ho_ten,truong_hoc_ma,truong_hoc_ten,loai_truong,lop_hoc_ma,lop_hoc_ten,cap_hoc,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,hoc_luc,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,hinh_thuc_hoc,muc_tieu_hoc_tap,ngan_sach_toi_da_gio,so_buoi_moi_tuan,trang_thai_nhu_cau,ngay_dang
HS_WB_0526,Đặng Xuân Châu,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_10,Lớp 10,thpt,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-11
HS_WB_0527,Đặng Đức Đạt,THPT_VD,THPT Việt Đức,thpt,LOP_10,Lớp 10,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-05
HS_WB_0528,Đặng Thu Hân,THPT_KL,THPT Kim Liên,thpt,LOP_12,Lớp 12,thpt,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,kha,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-08
HS_WB_0529,Lý Thu Trang,THPT_YH,THPT Yên Hòa,thpt,LOP_06,Lớp 6,thcs,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,kha,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-28
HS_WB_0530,Lý Thị Vy,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-21
HS_WB_0531,Vũ Mai Mai,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_06,Lớp 6,thcs,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-20
HS_WB_0532,Ngô Thu An,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_09,Lớp 9,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-12
HS_WB_0533,Vũ Thu An,THPT_LQD_DN,THPT Chuyên Lê Quý Đôn,thpt,LOP_09,Lớp 9,thcs,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-15
HS_WB_0534,Vũ Bảo Linh,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-09
HS_WB_0535,Nguyễn Bảo Mai,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-24
HS_WB_0536,Lý Bảo Thu,THPT_NHS,THPT Ngũ Hành Sơn,thpt,LOP_09,Lớp 9,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-21
HS_WB_0537,Đỗ Ngọc An,THPT_VD,THPT Việt Đức,thpt,LOP_09,Lớp 9,thcs,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-04-01
HS_WB_0538,Đỗ Hồng Linh,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_10,Lớp 10,thpt,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,kha,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-06
HS_WB_0539,Đỗ Xuân Châu,THPT_TL,THPT Thăng Long,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-11
HS_WB_0540,Phạm Hải Khoa,THPT_ST,THPT Sơn Tây,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-08
HS_WB_0541,Phạm Trọng Huy,THPT_NT_HN,THPT Nguyễn Trãi - Ba Đình,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-23
HS_WB_0542,Vũ Thái Đạt,THPT_MC,THPT Marie Curie,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-23
HS_WB_0543,Bùi Hồng Hân,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-24
HS_WB_0544,Nguyễn Hữu Tuấn,THPT_ST,THPT Sơn Tây,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-30
HS_WB_0545,Ngô Hải Tuấn,THPT_TL,THPT Thăng Long,thpt,LOP_10,Lớp 10,thpt,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,kha,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-29
HS_WB_0546,Đặng Mai Châu,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_06,Lớp 6,thcs,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-10
HS_WB_0547,Vũ Quang Phú,THPT_VD,THPT Việt Đức,thpt,LOP_06,Lớp 6,thcs,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-08
HS_WB_0548,Trần Mai Linh,THPT_NVT,THPT Nguyễn Văn Trỗi,thpt,LOP_09,Lớp 9,thcs,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,xuat_sac,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-15
HS_WB_0549,Hoàng Hoàng Thu,THPT_DD,THPT Đống Đa,thpt,LOP_10,Lớp 10,thpt,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-26
HS_WB_0550,Lê Hồng Thảo,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_10,Lớp 10,thpt,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-18
HS_WB_0551,Vũ Mai Nhung,THPT_TD,THPT Thủ Đức,thpt,LOP_12,Lớp 12,thpt,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-22
HS_WB_0552,Trần Bảo Thu,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_12,Lớp 12,thpt,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-04-02
HS_WB_0553,Phạm Minh Đạt,THPT_DA,THPT Đông Anh,thpt,LOP_10,Lớp 10,thpt,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-30
HS_WB_0554,Bùi Minh Khoa,THPT_TPh,THPT Thái Phiên,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-22
HS_WB_0555,Vũ Bảo Mai,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-13
HS_WB_0556,Lý Trọng Hùng,THPT_TD,THPT Thủ Đức,thpt,LOP_12,Lớp 12,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-05
HS_WB_0557,Trần Ngọc Linh,THPT_ND,THPT Nguyễn Du,thpt,LOP_10,Lớp 10,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-21
HS_WB_0558,Đỗ Thanh Châu,THPT_CG,THPT Cầu Giấy,thpt,LOP_09,Lớp 9,thcs,KV_HN_LB,Long Biên,Long Biên,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-12
HS_WB_0559,Trần Minh Kiệt,THPT_NT_HN,THPT Nguyễn Trãi - Ba Đình,thpt,LOP_12,Lớp 12,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,trung_binh,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-15
HS_WB_0560,Lê Đức Đức,THPT_KL,THPT Kim Liên,thpt,LOP_06,Lớp 6,thcs,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-24
HS_WB_0561,Vũ Hồng Nhung,THPT_PN,THPT Phú Nhuận,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-24
HS_WB_0562,Hoàng Đức Huy,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-31
HS_WB_0563,Ngô Văn Cường,THPT_PN,THPT Phú Nhuận,thpt,LOP_09,Lớp 9,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-07
HS_WB_0564,Đỗ Thái Khoa,THPT_KL,THPT Kim Liên,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-23
HS_WB_0565,Đỗ Bảo Châu,THPT_TTT,THPT Tôn Thất Tùng,thpt,LOP_10,Lớp 10,thpt,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-17
HS_WB_0566,Ngô Đình Huy,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,yeu,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-28
HS_WB_0567,Đỗ Ngọc Nhung,THPT_CVA,THPT Chu Văn An,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-21
HS_WB_0568,Trần Đức Tuấn,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_06,Lớp 6,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-22
HS_WB_0569,Lê Trọng Hùng,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_06,Lớp 6,thcs,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-30
HS_WB_0570,Dương Hữu Khoa,THPT_NT_HN,THPT Nguyễn Trãi - Ba Đình,thpt,LOP_10,Lớp 10,thpt,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,kha,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-10
HS_WB_0571,Bùi Mai Nhung,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-28
HS_WB_0572,Lê Mai Vy,THPT_MC,THPT Marie Curie,thpt,LOP_12,Lớp 12,thpt,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,xuat_sac,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-30
HS_WB_0573,Trần Thanh Linh,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-04-02
HS_WB_0574,Phạm Thị Nhung,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-25
HS_WB_0575,Đặng Quang Cường,THPT_TL,THPT Thăng Long,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-12
HS_WB_0576,Nguyễn Đức Đạt,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_06,Lớp 6,thcs,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-18
HS_WB_0577,Ngô Hữu Huy,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_06,Lớp 6,thcs,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-16
HS_WB_0578,Đặng Văn Kiệt,THPT_NMK,THPT Nguyễn Thị Minh Khai,thpt,LOP_12,Lớp 12,thpt,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-21
HS_WB_0579,Ngô Hoàng Hân,THPT_GD,THPT Gia Định,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-04-03
HS_WB_0580,Hoàng Quang Phú,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_12,Lớp 12,thpt,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-23
HS_WB_0581,Hoàng Xuân Nhung,THPT_YH,THPT Yên Hòa,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-24
HS_WB_0582,Ngô Hồng Hân,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-15
HS_WB_0583,Ngô Hải Tuấn,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,kha,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-22
HS_WB_0584,Lý Hải Hùng,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-19
HS_WB_0585,Nguyễn Trọng Nam,THPT_CVA,THPT Chu Văn An,thpt,LOP_06,Lớp 6,thcs,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,xuat_sac,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-23
HS_WB_0586,Trần Thanh An,THPT_CVA,THPT Chu Văn An,thpt,LOP_12,Lớp 12,thpt,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,xuat_sac,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-13
HS_WB_0587,Vũ Quang Khoa,THPT_NMK,THPT Nguyễn Thị Minh Khai,thpt,LOP_06,Lớp 6,thcs,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-05
HS_WB_0588,Trần Thanh Trang,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_10,Lớp 10,thpt,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,xuat_sac,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-29
HS_WB_0589,Đỗ Ngọc Nhung,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_09,Lớp 9,thcs,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,gioi,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-22
HS_WB_0590,Hoàng Hải Hùng,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,gioi,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-08
HS_WB_0591,Bùi Ngọc Mai,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_12,Lớp 12,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,yeu,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-04-03
HS_WB_0592,Dương Đình Khoa,THPT_NHS,THPT Ngũ Hành Sơn,thpt,LOP_12,Lớp 12,thpt,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,trung_binh,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-30
HS_WB_0593,Dương Đức Huy,THPT_ST,THPT Sơn Tây,thpt,LOP_10,Lớp 10,thpt,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,kha,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-19
HS_WB_0594,Đỗ Xuân Thảo,THPT_ND,THPT Nguyễn Du,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-25
HS_WB_0595,Vũ Hải Nam,THPT_NT_HN,THPT Nguyễn Trãi - Ba Đình,thpt,LOP_12,Lớp 12,thpt,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,xuat_sac,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-19
HS_WB_0596,Trần Bảo An,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_10,Lớp 10,thpt,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-28
HS_WB_0597,Nguyễn Hoàng An,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_12,Lớp 12,thpt,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,yeu,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-30
HS_WB_0598,Vũ Thanh Châu,THPT_TPh,THPT Thái Phiên,thpt,LOP_10,Lớp 10,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,yeu,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-13
HS_WB_0599,Lê Mai Hân,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_12,Lớp 12,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,trung_binh,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-27
HS_WB_0600,Ngô Xuân Nhung,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,xuat_sac,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-14
